Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
rosePatio_25a221b1		As you and Rose near the massive glass door you hear the whir of machinery begin. The door begins to part automatically, and before long there is a way outside.	game/script.rpy	3538	"[what]"
rosePatio_bdbac1ad		Rose looks at you with a puzzled expression for a moment. Then, something clicks in her head and she begins to speak.	game/script.rpy	3543	"[what]"
rosePatio_2d1f14f3	r	Oh yeah, I forgot to tell you. These doors open automatically! Isn't it cool?	game/script.rpy	3545	r "[what]"
rosePatio_0abb2ec9		Rose leads the way through the doors. Once you pass the threshold you're hit with a blast of fresh air and light.	game/script.rpy	3549	"[what]"
rosePatio_467c0678		The sound of the city fills your head fully for the first time. The low drone is off-putting at first, but soon fades into the back of your head.	game/script.rpy	3550	"[what]"
rosePatio_9bb4a834		Rose turns around to look at you and gestures widely at the store's patio.	game/script.rpy	3551	"[what]"
rosePatio_675dd4f7	r	So, what do you think Chrys?	game/script.rpy	3552	r "[what]"
rosePatio_cbfbe3d6		Rose gives you a big smile.	game/script.rpy	3556	"[what]"
rosePatio_664698fe	r	I'm glad you like it Chrys. It's nice to come out here every now and then.	game/script.rpy	3558	r "[what]"
rosePatio_30b3f0b0	r	Let me show you around some more.	game/script.rpy	3560	r "[what]"
rosePatio_cc46a390		Rose nods in agreement.	game/script.rpy	3565	"[what]"
rosePatio_69dee846		Yeah, it can be annoying. I like to be out here occasionally, but after a while it gets to be too much.	game/script.rpy	3567	"[what]"
rosePatio_61f09281		Rose looks a little nervous suddenly.	game/script.rpy	3572	"[what]"
rosePatio_829b01b9	r	Well, uh, sometimes when we get put out here we're mixed with other plants. Like perennials will be with annuals. I don't know any of them that well, so I get anxious because they're new people.	game/script.rpy	3574	r "[what]"
rosePatio_26c38e88	r	So with that and all the noise, it can be rough after a while. That's why I only come here sporadically. It's kind of dumb though.	game/script.rpy	3575	r "[what]"
rosePatio_e7bac1dc	r	Thanks Chrys. You're so supportive.	game/script.rpy	3581	r "[what]"
rosePatio_84794bb1	r	Let me show you around some more Chrys.	game/script.rpy	3582	r "[what]"
rosePatio2_17f26d14		Rose leads you towards a table set in front of the store window. Right now it's relatively empty, but it looks like a lot of plants can fit up here.	game/script.rpy	3587	"[what]"
rosePatio2_750ee1ac		Rose gets a little nervous as she approaches the table.	game/script.rpy	3589	"[what]"
rosePatio2_f5fd0660	r	So this is the, uh, the table where we, um, we spend time outside. Sometimes we get put out here at random.	game/script.rpy	3591	r "[what]"
rosePatio2_274a3ee3		Rose shakes herself out a little bit.	game/script.rpy	3595	"[what]"
rosePatio2_26e14c8f	r	 Yeah, I'm fine Chrys. I just have some bad memories with this table.	game/script.rpy	3596	r "[what]"
rosePatio2_4f2dd631		Rose shakes her head.	game/script.rpy	3600	"[what]"
rosePatio2_d9f3cbdd	r	That's alright Chrys, I appreciate the offer though..	game/script.rpy	3602	r "[what]"
rosePatio2_3cb1583d	r	Anyways... So yeah, you might get put out here with plants from all the different sections. I guess it's a good way to meet other people.	game/script.rpy	3606	r "[what]"
rosePatio2_9696c291	r	Sorry Chrys, I'm just bad at first impressions. Other people seem to do it just fine though. Maybe you should talk to them instead.	game/script.rpy	3612	r "[what]"
rosePatio2_ebf04f84		Rose blushes at the comment.	game/script.rpy	3617	"[what]"
rosePatio2_bd6196ec	r	Thanks Chrys. I don't know why you would want to, but ....	game/script.rpy	3618	r "[what]"
rosePatio2_3f335a7e	r	Do you have any other questions for me about the patio?	game/script.rpy	3620	r "[what]"
rosePatio2_cc46a390		Rose nods in agreement.	game/script.rpy	3624	"[what]"
rosePatio2_9ad38ef1	r	Great, then let's move on.	game/script.rpy	3625	r "[what]"
rosePatio2_ebe542c4		Rose leads you back through the glass doors. Once inside she starts leading you towards the perennials section.	game/script.rpy	3629	"[what]"
rosePatio2_d73ee0ed	r	I think I'll show you the perennials section and let you get settled in, if that sounds OK.	game/script.rpy	3630	r "[what]"
rosePatio2_39e37190		Rose nods in response. She seems a little tense.	game/script.rpy	3634	"[what]"
rosePatio2_32a2a729		Eventually Rose leads you to the perennials section. She shows you how to get up and leads through the area.	game/script.rpy	3635	"[what]"
rosePatio2_1e62255b		You pass by several other plants and even see Rose's home. Eventually you arrive at your new place of residence.	game/script.rpy	3636	"[what]"
rosePatio2_0f215ab1	r	 Well Chrys, this is it for today. Sorry we couldn't do more, I just have something I need to go work on.	game/script.rpy	3637	r "[what]"
rosePatio2_83116bfb	r	Definitely. Have a good night.	game/script.rpy	3641	r "[what]"
roseWork_87b0fb81		As she turns around to leave, Rose's gaze seems to be distant. You hear her mutter something under her breath.	game/script.rpy	3647	"[what]"
roseWork_8b76d9e2		Rose jumps at the sound of your voice. She turns around and lets out a nervous laugh.	game/script.rpy	3653	"[what]"
roseWork_0ada5b2c	r	Oh, uh, yeah! I'm feeling great. I just...have something I need to go work on.	game/script.rpy	3656	r "[what]"
roseWork_dc55ee04	r	I'll see you tomorrow, ok?	game/script.rpy	3657	r "[what]"
roseWork_3796df2b		Rose gives you a wave goodbye and leaves. You're now alone in your new home.	game/script.rpy	3659	"[what]"
roseWork_c419a98c		You decide now is as good a time as any to settle in. You go about preparing your new home and before long it's time for bed.	game/script.rpy	3660	"[what]"
roseWork_e86d31d4		You settle in for the night and it's not long before sleep washes over you.	game/script.rpy	3664	"[what]"
roseWork_52db4ff8		You are able to rest for a few hours, but you awake suddenly in the middle of the night.	game/script.rpy	3666	"[what]"
roseWork_ce16e076		You hear rustling and what sounds like someone talking, but it's distant.	game/script.rpy	3669	"[what]"
roseWork_822ebd89		You force yourself to get up and find out what's happening. It's not easy, and the allure of sleep calls out to you, but you're able to power through.	game/script.rpy	3672	"[what]"
roseWork_45ab7e43		You leave your home and listen closely to where the sounds are coming from.	game/script.rpy	3673	"[what]"
roseWork_f171d2f1		You try to locate where the sounds come from your search leads you out of the perennials section.	game/script.rpy	3676	"[what]"
roseWork_ab238b4e		You get down to the store's floor the way Rose showed you. The sounds seem louder, but are still far away.	game/script.rpy	3677	"[what]"
roseWork_78cba467		The sounds lead you to the cashier. They sound even closer now, but they're still far above you. The rustling is much clearer and you can even make out what sounds like a woman's voice.	game/script.rpy	3680	"[what]"
roseWork_59a06694		You reach the passage way up to the cashier and feel apprehension build. It's even more intimidating when you're in the dark by yourself.	game/script.rpy	3683	"[what]"
roseWork_33b8356a		You begin the treacherous climb up to the cashier, taking care not to misstep or fall. You come close a few times, the darkness hindering your skill.	game/script.rpy	3686	"[what]"
roseNight_b56ba394		When you reach the top you're met with a worrying sight. Rose is up here by herself and she seems worn thin.	game/script.rpy	3707	"[what]"
roseNight_5c7bdafd		Rose jerks around to look at you. A look of shock flashes across her face as she realizes who you are. she begins to speak while holding back tears.	game/script.rpy	3713	"[what]"
roseNight_180a3d52	r	Oh, it's you Chrys. Listen, this is uh, nothing. Just go back to bed. You don't need to worry about me.	game/script.rpy	3716	r "[what]"
roseNight_a3c5c907		You can see her wiping tears from her face.	game/script.rpy	3717	"[what]"
roseNight_05e5314c	r	You're really not gonna leave, huh? Fine then.	game/script.rpy	3721	r "[what]"
roseNight_98a1e902	r	I felt horrible after what Sprout said to me earlier. I feel like I need to make it up to him somehow, so that's what I've been trying to do.	game/script.rpy	3723	r "[what]"
roseNight_d6e6ab14	r	But I feel like there's nothing I can do. I already let him down so hard, and there's no way to come back from that.	game/script.rpy	3724	r "[what]"
roseNight_9c14bbf9	r	I've been trying to come up with something all night, but no matter what I do my brain won't work. I don't know what I'm gonna do Chrys.	game/script.rpy	3725	r "[what]"
roseNight_49e0332e		Rose's face contorts with disgust.	game/script.rpy	3732	"[what]"
roseNight_50c2acd9	r	Seriously Chrys? How could you even say that to me? I'm trying to help Sprout and you tell me I'm a baby?	game/script.rpy	3733	r "[what]"
roseNight_89fe0d75		Rose is glaring at you now. Her hands tremble slightly.	game/script.rpy	3736	"[what]"
roseNight_e9070f31	r	You jerk. Don't you think I know that? I wake up everyday terrified of what will happen and what people will think.	game/script.rpy	3737	r "[what]"
roseNight_6f94c939	r	If I could just not worry then I would. I don't like how I am. In fact I hate it. I can't believe you would say that.	game/script.rpy	3738	r "[what]"
roseNight_ceace6f4	r	Oh you... How many times do I have to say it? I can't help it.	game/script.rpy	3741	r "[what]"
roseNight_b0605a83		Rose looks like she's ready to scream.	game/script.rpy	3745	"[what]"
roseNight_f5ac2faf		That's it Chrys. You're clearly not helping, so just leave me and go back to sleep.	game/script.rpy	3746	"[what]"
roseNight_e7400927		She cuts you off before you can finish.	game/script.rpy	3750	"[what]"
roseNight_6b0be572	r	Just leave me alone Chrys. I don't want to hear anymore. I thought you cared but it's clear you don't.	game/script.rpy	3751	r "[what]"
roseNight_ba54b283		Rose turns around and ignores you. You hear her begin to weep as you make your way down to the shop's floor.	game/script.rpy	3757	"[what]"
roseNight_804d690b		By the time you reach the bottom the crying has stopped and the rustling has continued.	game/script.rpy	3759	"[what]"
roseNight_5c9139e0		You walk home alone in the darkness of the store, Rose's words echoing in your ears.	game/script.rpy	3760	"[what]"
roseNight_f5ee2cc7		You eventually reach the perennials section and your home soon after that.	game/script.rpy	3761	"[what]"
roseNight_445a3395		After you settle back in you slowly fall asleep, but you don't sleep well that night.	game/script.rpy	3762	"[what]"
roseNight_6330ab54	r	Well then what did you mean?	game/script.rpy	3767	r "[what]"
roseConfront_56121788		Rose looks at you confusedly.	game/script.rpy	3774	"[what]"
roseConfront_a51ad154	r	Chrys, I... What do you mean?	game/script.rpy	3775	r "[what]"
roseConfront_478a2605		Rose looks hopeful for a moment before she begins to cry again.	game/script.rpy	3781	"[what]"
roseConfront_c608b19d	r	Chrys please, I can't have him hate me. I already feel horrible about it, I just need to make it up to him.	game/script.rpy	3783	r "[what]"
roseConfront_92455c2e		Rose lets down her guard a little.	game/script.rpy	3787	"[what]"
roseConfront_765a2130	r	Then what am I supposed to do Chrys? Because I can't figure it out.	game/script.rpy	3788	r "[what]"
roseConfront_f347d705		Rose stops crying.	game/script.rpy	3793	"[what]"
roseConfront_cd2bcce0	r	What if they don't get better? What if I screw them up more?	game/script.rpy	3794	r "[what]"
roseConfront_1f9e14bd		Rose takes a deep breath and sits in silence for a moment.	game/script.rpy	3798	"[what]"
roseConfront_8bd4e19b	r	I just... I don't know if I really can do it Chrys. I don't think I have the strength.	game/script.rpy	3799	r "[what]"
roseConfront_74260fc8	r	Really Chrys? You would spend your time helping me clean up my mess?	game/script.rpy	3803	r "[what]"
roseConfront_83995cf2		Rose's eyes begin to tear up again, but this time she's smiling.	game/script.rpy	3808	"[what]"
roseConfront_a1ee0823	r	If you're with me then I might be able to. I just feel like I need to know how it's going to end right now.	game/script.rpy	3809	r "[what]"
roseConfront_da4301a0		Rose nods in agreement and wipes her eyes again.	game/script.rpy	3813	"[what]"
roseConfront_49f4800f	r	Well, what do we do then?	game/script.rpy	3815	r "[what]"
roseConfront_14e158ac	r	Yeah, I guess you're right. I'm sorry I woke you up with this. I'm just being dumb.	game/script.rpy	3821	r "[what]"
roseConfront_8d855183	r	Yeah, you're right Chrys. Let's go.	game/script.rpy	3827	r "[what]"
roseConfront_0cb9bc85		You and Rose begin the walk back to the perennials section, back to your home.	game/script.rpy	3828	"[what]"
roseConfront_a91384f1		Along the way you realize just how beautiful the store is at night. The moonlight casts everything in an ethereal mix of shadow and light.	game/script.rpy	3829	"[what]"
roseConfront_6d3ec261		Eventually you make it back to Rose's home. She looks at you with big eyes.	game/script.rpy	3830	"[what]"
roseConfront_3fd03e3b	r	Thanks Chrys. I really appreciate what you did for me.	game/script.rpy	3833	r "[what]"
roseConfront_4816066e		Rose nods and gives you a little wave before leaving you alone in the perennials section.	game/script.rpy	3837	"[what]"
roseConfront_950b9574		You return to your new home just as you left it. And, slowly but surely, sleep takes you once again.	game/script.rpy	3842	"[what]"
roseBadEnding_054f1acd		You decide to leave well enough alone and go back to bed. You tune out the sounds and before long you're back to sleep.	game/script.rpy	3848	"[what]"
roseBadEnding_025a800a		When you wake up it's raining outside. The sky is dreary and grey, and the store seems lifeless.	game/script.rpy	3849	"[what]"
roseBadEnding_844ecc82		There's a pit in your stomach and you feel worried about Rose. You decide it might be a good idea to check in.	game/script.rpy	3850	"[what]"
roseBadEnding_e7eaad8e		You head to her home, but when you get there you don't see her. You decide to look around the store for her.	game/script.rpy	3851	"[what]"
roseBadEnding_511527a5		You head to the cashier first. You're met with the intimidating climb, now cast in the miserable gray of a rainy day.	game/script.rpy	3852	"[what]"
roseBadEnding_86da7af3		You reach the top and are met with a horrible sight.	game/script.rpy	3853	"[what]"
roseBadEnding_f593b07a		Rose is sittting on the counter, but she seems like a husk of her former self. She looks withered beyond help.	game/script.rpy	3854	"[what]"
roseBadEnding_96fcc878		Rose passed in the middle of the night.	game/script.rpy	3855	"[what]"
roseBadEnding_7caaea7e		All around her you see tear stained papers with ideas on how to apologize to Sprout. It seems like her final moments were spent worrying about him.	game/script.rpy	3856	"[what]"
roseGoodEnding_a8201055		When you wake up sunshine is flowing into the store once again. It's early in the morning and everything is cast in a golden glow. You can hear Rose calling out for you.	game/script.rpy	3861	"[what]"
roseGoodEnding_7b0a2572		By the time you're up, Rose has already found you. She looks like she's doing much better than last night.	game/script.rpy	3865	"[what]"
roseGoodEnding_80eda388	r	Chrys, there you are! I've been looking for a while now. Listen, I wanted to thank you again.	game/script.rpy	3868	r "[what]"
roseGoodEnding_ab3acf0e		Rose shakes her head and gives you a stern look.	game/script.rpy	3873	"[what]"
roseGoodEnding_44322adb	r	No Chrys, it was a big deal. I think you really saved me last night. It means a lot that you came to see me. So... thank you.	game/script.rpy	3875	r "[what]"
roseGoodEnding_cf27b3eb	r	But I have some good news. I'm gonna go talk to Sprout and try to mend things. It might not happen right away, but it'll get better eventually.	game/script.rpy	3880	r "[what]"
roseGoodEnding_15ca3634	r	You helped me realize that. I'll tell you how it goes later. But just enjoy yourself for now. Go explore the store, cause we both know I didn't show you enough of it.	game/script.rpy	3881	r "[what]"
roseGoodEnding_d6d2db18	r	Thanks. I'll see you soon.	game/script.rpy	3886	r "[what]"
roseGoodEnding_ee45202e		Rose gives you a big smile and an even bigger hug.	game/script.rpy	3889	"[what]"
roseGoodEnding_8634236c		She quickly wanders off in search of Sprout, leaving you to explore the store to your heart's content.	game/script.rpy	3891	"[what]"
